,,a_year_before,target,year,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,5-9,10-14
172,1,26,16,20072008,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,3,6,-4
172,2,29,22,20072008,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,3,6,-4
172,3,16,32,20072008,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,3,6,-4
172,4,41,25,20072008,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,3,6,-4
172,5,39,41,20072008,0.406557377,0.004918033,0,0.408196721,0.029508197,0.149180328,3,6,-4
174,K,3,9,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
174,1,5,3,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
174,2,10,6,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
174,3,14,5,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
174,4,12,14,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
174,5,13,13,20072008,0.479892761,0,0.002680965,0.36997319,0.018766756,0.128686327,2,4,-3
176,K,5,5,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
176,1,8,5,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
176,2,9,10,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
176,3,14,8,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
176,4,14,14,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
176,5,13,12,20072008,0.404255319,0.014184397,0,0.3356974,0.026004728,0.219858156,2,5,-2
178,K,21,15,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
178,1,18,23,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
178,2,17,18,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
178,3,20,16,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
178,4,16,22,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
178,5,19,23,20072008,0.327242525,0.004983389,0,0.405315615,0.024916944,0.23255814,4,7,-3
180,K,19,20,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
180,1,25,19,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
180,2,22,20,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
180,3,26,20,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
180,4,23,28,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
180,5,29,19,20072008,0.348901099,0.001373626,0.001373626,0.355769231,0.017857143,0.273351648,4,8,-5
182,K,31,29,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
182,1,28,32,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
182,2,23,29,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
182,3,34,30,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
182,4,31,35,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
182,5,37,28,20072008,0.246353323,0.004862237,0,0.589951378,0.022690438,0.13452188,4,6,-4
184,K,17,18,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
184,1,20,15,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
184,2,19,24,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
184,3,23,23,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
184,4,28,27,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
184,5,29,30,20072008,0.54005168,0,0,0.387596899,0.020671835,0.049095607,2,4,-3
186,K,27,23,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
186,1,17,26,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
186,2,19,18,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
186,3,18,23,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
186,4,24,19,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
186,5,23,22,20072008,0.40397351,0.011037528,0,0.481236203,0.013245033,0.088300221,3,6,-3
188,K,18,22,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
188,1,25,19,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
188,2,16,27,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
188,3,17,16,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
188,4,16,21,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
188,5,22,13,20072008,0.446183953,0,0,0.375733855,0.003913894,0.168297456,3,4,-4
190,K,41,54,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
190,1,45,47,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
190,2,39,45,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
190,3,41,38,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
190,4,31,43,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
190,5,36,29,20072008,0.259120674,0.005612722,0.000935454,0.388213283,0.01777362,0.320860617,5,13,-4
192,K,10,13,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
192,1,6,13,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
192,2,21,9,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
192,3,16,23,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
192,4,12,15,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
192,5,19,12,20072008,0.622502629,0.006309148,0,0.199789695,0.021030494,0.143007361,5,11,-6
194,K,22,21,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
194,1,23,23,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
194,2,23,26,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
194,3,33,27,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
194,4,32,32,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
194,5,19,28,20072008,0.190258752,0.00152207,0,0.579908676,0.02283105,0.196347032,4,7,-3
196,K,32,37,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
196,1,34,33,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
196,2,31,30,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
196,3,30,23,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
196,4,29,30,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
196,5,40,26,20072008,0.314253648,0.003367003,0,0.416386083,0.012345679,0.252525253,5,12,-5
198,K,16,14,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
198,1,10,17,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
198,2,15,13,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
198,3,12,13,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
198,4,9,12,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
198,5,15,10,20072008,0.519877676,0,0,0.217125382,0.012232416,0.247706422,2,3,-2
200,K,22,11,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
200,1,17,24,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
200,2,14,18,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
200,3,17,15,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
200,4,11,13,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
200,5,15,14,20072008,0.521153846,0,0.003846154,0.248076923,0.009615385,0.213461538,4,6,-3
202,K,2,4,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
202,1,18,2,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
202,2,6,16,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
202,3,10,7,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
202,4,10,11,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
202,5,7,9,20072008,0.660526316,0.002631579,0,0.218421053,0.015789474,0.1,2,5,-1
204,K,4,7,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
204,1,11,2,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
204,2,5,12,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
204,3,4,3,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
204,4,10,2,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
204,5,10,10,20072008,0.73964497,0,0.00295858,0.130177515,0.00887574,0.118343195,2,3,-2
206,K,15,8,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
206,1,13,17,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
206,2,12,12,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
206,3,11,10,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
206,4,15,13,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
206,5,12,15,20072008,0.656050955,0,0,0.148619958,0.01910828,0.176220807,2,5,-3
207,K,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
207,1,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
207,2,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
207,3,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
207,4,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
207,5,0,0,20072008,0.426791277,0.291277259,0,0.029595016,0.105919003,0.124610592,5,8,-1
208,K,18,12,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
208,1,19,18,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
208,2,17,22,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
208,3,10,16,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
208,4,14,13,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
208,5,21,14,20072008,0.289430894,0,0,0.543089431,0.027642276,0.136585366,3,7,-4
210,K,16,20,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
210,1,27,13,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
210,2,30,25,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
210,3,35,27,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
210,4,30,32,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
210,5,28,30,20072008,0.309633028,0.004587156,0,0.556192661,0.005733945,0.120412844,5,10,-5
212,K,48,39,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
212,1,51,55,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
212,2,51,55,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
212,3,35,51,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
212,4,32,34,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
212,5,31,27,20072008,0.177595628,0.004553734,0,0.66848816,0.017304189,0.130236794,5,13,-6
214,K,17,16,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
214,1,19,19,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
214,2,17,19,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
214,3,14,17,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
214,4,15,19,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
214,5,13,13,20072008,0.650980392,0,0,0.277124183,0.011764706,0.05751634,5,8,-3
216,K,11,9,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
216,1,15,11,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
216,2,14,10,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
216,3,17,10,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
216,4,14,18,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
216,5,20,14,20072008,0.896237172,0.002280502,0,0.0672748,0.007411631,0.026795895,11,21,-9
218,K,14,11,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
218,1,7,13,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
218,2,7,8,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
218,3,15,7,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
218,4,13,14,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
218,5,13,12,20072008,0.92152054,0.001226242,0.001839362,0.020846107,0.001226242,0.053341508,11,18,-8
220,K,11,7,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
220,1,5,12,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
220,2,16,6,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
220,3,14,14,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
220,4,8,13,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
220,5,12,9,20072008,0.914161009,0.003394762,0.000484966,0.032977692,0.004364694,0.042677013,14,23,-10
221,K,0,1,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
221,1,0,0,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
221,2,0,0,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
221,3,0,0,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
221,4,0,0,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
221,5,0,0,20072008,0.023931624,0.757264957,0,0.015384615,0.037606838,0.155555556,4,8,-3
222,K,6,3,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
222,1,4,6,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
222,2,7,4,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
222,3,2,7,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
222,4,4,2,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
222,5,6,4,20072008,0.908234127,0.001488095,0,0.015873016,0.004960317,0.067460317,13,23,-9
228,K,2,4,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
228,1,3,3,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
228,2,3,4,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
228,3,3,4,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
228,4,3,5,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
228,5,4,0,20072008,0.652307692,0.006923077,0.004615385,0.184615385,0.023076923,0.125384615,8,17,-6
230,K,27,27,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
230,1,16,27,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
230,2,24,17,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
230,3,23,22,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
230,4,26,20,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
230,5,23,23,20072008,0.797679112,0.008072654,0.000504541,0.038345106,0.01160444,0.143794147,14,23,-8
232,K,18,21,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
232,1,15,14,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
232,2,14,10,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
232,3,15,12,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
232,4,15,12,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
232,5,24,14,20072008,0.908450704,0.001956182,0,0.044209703,0.006651017,0.038341158,16,30,-12
234,K,1,1,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
234,1,1,2,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
234,2,1,0,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
234,3,3,1,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
234,4,2,4,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
234,5,7,3,20072008,0.979506288,0.001863065,0,0.002328831,0.004191896,0.009315324,18,22,-9
236,K,3,2,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
236,1,5,1,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
236,2,4,5,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
236,3,9,2,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
236,4,2,6,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
236,5,3,2,20072008,0.946953091,0.001315213,0.001753617,0.038141166,0.003945638,0.006137659,21,23,-8
238,K,0,1,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
238,1,2,0,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
238,2,2,3,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
238,3,1,3,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
238,4,0,1,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
238,5,0,0,20072008,0.971723763,0,0,0.003262643,0.00435019,0.02011963,16,19,-8
240,K,4,5,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
240,1,4,4,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
240,2,2,2,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
240,3,4,2,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
240,4,3,4,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
240,5,2,2,20072008,0.957636566,0.002787068,0,0.011148272,0.003901895,0.024526198,16,19,-7
242,K,9,6,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
242,1,4,6,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
242,2,7,7,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
242,3,2,5,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
242,4,6,2,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
242,5,5,5,20072008,0.930615785,0,0,0.028620989,0.000867303,0.039895924,8,13,-5
244,K,12,10,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
244,1,21,13,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
244,2,19,19,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
244,3,23,21,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
244,4,10,18,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
244,5,14,12,20072008,0.839043825,0.000796813,0,0.078087649,0.004780876,0.074103586,9,15,-7
246,K,8,4,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
246,1,5,8,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
246,2,2,3,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
246,3,5,3,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
246,4,4,5,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
246,5,2,3,20072008,0.700096432,0.006750241,0.00192864,0.202507232,0.003857281,0.083895853,7,12,-5
248,K,19,12,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
248,1,20,22,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
248,2,23,22,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
248,3,19,23,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
248,4,16,20,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
248,5,17,16,20072008,0.51875,0.0046875,0,0.3609375,0.00625,0.109375,4,7,-3
250,K,14,13,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
250,1,14,15,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
250,2,19,15,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
250,3,15,18,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
250,4,10,15,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
250,5,9,10,20072008,0.137142857,0.011428571,0,0.665714286,0.011428571,0.174285714,1,4,-2
252,K,30,28,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
252,1,48,33,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
252,2,41,46,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
252,3,35,37,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
252,4,29,29,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
252,5,33,29,20072008,0.356756757,0.005405405,0,0.422702703,0.018378378,0.195675676,6,10,-4
254,K,29,28,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
254,1,19,29,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
254,2,31,22,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
254,3,26,27,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
254,4,24,29,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
254,5,35,27,20072008,0.306982872,0.006587615,0.002635046,0.517786561,0.010540184,0.152832675,4,10,-5
256,K,39,23,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
256,1,31,37,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
256,2,34,28,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
256,3,32,31,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
256,4,27,28,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
256,5,42,28,20072008,0.27027027,0.008445946,0,0.579391892,0.028716216,0.111486486,4,5,-3
258,K,51,37,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
258,1,54,51,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
258,2,48,54,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
258,3,45,53,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
258,4,50,48,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
258,5,50,48,20072008,0.372588832,0.008121827,0.002030457,0.368527919,0.011167513,0.235532995,6,10,-4
260,K,28,33,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
260,1,25,26,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
260,2,33,27,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
260,3,32,31,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
260,4,29,27,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
260,5,22,27,20072008,0.293877551,0,0.004081633,0.542857143,0.019047619,0.134693878,4,9,-4
262,K,22,16,20072008,0.274725275,0.008791209,0.004395604,0.503296703,0.026373626,0.182417582,2,6,-3
262,1,14,22,20072008,0.274725275,0.008791209,0.004395604,0.503296703,0.026373626,0.182417582,2,6,-3
262,2,11,14,20072008,0.274725275,0.008791209,0.004395604,0.503296703,0.026373626,0.182417582,2,6,-3
