Census Tract,Grade Level,year,target,a_year_before,Wht%,Blc%,Ind%,Asn%,Mix%,His%,0-4,9-May,14-Oct
476,K,20052006,2,2,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
476,1,20052006,3,3,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
476,2,20052006,3,3,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
476,3,20052006,3,4,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
476,4,20052006,3,2,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
476,5,20052006,1,5,0.937123746,0.004013378,0,0.008695652,0.011371237,0.034782609,-14,9,-1
478,K,20052006,10,12,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
478,1,20052006,13,13,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
478,2,20052006,14,19,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
478,3,20052006,19,10,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
478,4,20052006,10,13,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
478,5,20052006,13,25,0.838165525,0.007380074,0,0.03110174,0.008961518,0.109119663,-19,13,0
480,K,20052006,3,6,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
480,1,20052006,8,1,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
480,2,20052006,4,4,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
480,3,20052006,4,7,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
480,4,20052006,7,3,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
480,5,20052006,3,11,0.770140429,0.011825573,0,0.090169993,0.017738359,0.109386548,-13,12,0
484,K,20052006,26,29,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
484,1,20052006,26,30,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
484,2,20052006,31,27,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
484,3,20052006,27,35,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
484,4,20052006,25,23,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
484,5,20052006,24,26,0.741214058,0.034611289,0.000532481,0.072949947,0.014376997,0.128328009,-15,13,-1
486,K,20052006,31,28,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
486,1,20052006,33,33,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
486,2,20052006,29,22,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
486,3,20052006,24,39,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
486,4,20052006,29,42,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
486,5,20052006,37,31,0.266245487,0.018050542,0.007220217,0.397111913,0.038808664,0.269855596,-10,9,1
488,K,20052006,21,21,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
488,1,20052006,20,29,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
488,2,20052006,33,28,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
488,3,20052006,32,30,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
488,4,20052006,33,31,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
488,5,20052006,31,27,0.536065574,0.037704918,0.006557377,0.224590164,0.040983607,0.150819672,-11,8,-1
489,K,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
489,1,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
489,2,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
489,3,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
489,4,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
489,5,20052006,0,0,0.011035654,0.42614601,0.001697793,0.003395586,0.004244482,0.553480475,-10,6,-2
490,K,20052006,35,39,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
490,1,20052006,54,48,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
490,2,20052006,51,46,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
490,3,20052006,38,46,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
490,4,20052006,40,49,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
490,5,20052006,41,42,0.559574468,0.056028369,0.003546099,0.205673759,0.041843972,0.119148936,-13,10,0
492,K,20052006,19,8,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
492,1,20052006,12,19,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
492,2,20052006,19,12,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
492,3,20052006,11,24,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
492,4,20052006,15,13,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
492,5,20052006,10,12,0.319861432,0.122401848,0.002309469,0.248267898,0.030023095,0.257505774,-7,7,0
494,K,20052006,22,19,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
494,1,20052006,20,17,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
494,2,20052006,15,22,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
494,3,20052006,24,28,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
494,4,20052006,23,23,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
494,5,20052006,24,29,0.453095685,0.094746717,0.001876173,0.212007505,0.044090056,0.186679174,-11,7,0
508.04,K,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
508.04,1,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
508.04,2,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
508.04,3,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
508.04,4,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
508.04,5,20052006,0,0,0.020013342,0.503669113,0.001334223,0.024683122,0.011340894,0.431621081,-17,11,0
516.01,K,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
516.01,1,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
516.01,2,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
516.01,3,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
516.01,4,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
516.01,5,20052006,0,0,0.015231788,0.69205298,0.005298013,0.035099338,0.014569536,0.235761589,-14,9,0
610.02,K,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
610.02,1,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
610.02,2,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
610.02,3,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
610.02,4,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
610.02,5,20052006,0,0,0.945747801,0,0.002932551,0.008797654,0.017595308,0.021994135,-8,5,0
696.02,K,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
696.02,1,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
696.02,2,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
696.02,3,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
696.02,4,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
696.02,5,20052006,0,0,0.617897727,0.194602273,0.000710227,0.053267045,0.026278409,0.098011364,-12,9,-2
726,K,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
726,1,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
726,2,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
726,3,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
726,4,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
726,5,20052006,0,0,0,0.891041162,0,0,0.046004843,0.04842615,-4,3,0
902,K,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
902,1,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
902,2,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
902,3,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
902,4,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
902,5,20052006,0,0,0.006548176,0.696913003,0.004677268,0.009354537,0.013096352,0.263797942,-10,6,-1
906,K,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
906,1,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
906,2,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
906,3,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
906,4,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
906,5,20052006,0,0,0.005639098,0.662280702,0.002506266,0.003759398,0.010025063,0.315162907,-11,10,-2
1144,K,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
1144,1,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
1144,2,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
1144,3,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
1144,4,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
1144,5,20052006,0,0,0.006435006,0.539253539,0.001287001,0.014157014,0.009009009,0.407979408,-7,6,-1
18,K,20062007,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,1,20062007,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,2,20062007,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0
18,3,20062007,1,0,0,0.333333333,0,0,0,0.666666667,0,0,0
18,4,20062007,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0
18,5,20062007,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0
20,K,20062007,4,7,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
20,1,20062007,7,6,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
20,2,20062007,6,10,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
20,3,20062007,9,5,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
20,4,20062007,4,5,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
20,5,20062007,6,8,0.021008403,0.012605042,0.006302521,0.042016807,0.006302521,0.909663866,-3,-6,-4
22,K,20062007,43,48,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
22,1,20062007,48,54,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
22,2,20062007,51,44,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
22,3,20062007,39,48,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
22,4,20062007,47,40,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
22,5,20062007,36,49,0.069246436,0.029531568,0.00407332,0.082484725,0.020366599,0.787169043,-5,-12,-9
30,K,20062007,16,9,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
30,1,20062007,4,16,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
30,2,20062007,18,16,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
30,3,20062007,13,10,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
30,4,20062007,13,17,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
30,5,20062007,16,10,0.535911602,0.024861878,0,0.129834254,0.082872928,0.226519337,-2,-5,-4
34,K,20062007,24,18,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
34,1,20062007,23,25,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
34,2,20062007,21,21,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
34,3,20062007,21,18,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
34,4,20062007,14,14,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
34,5,20062007,12,19,0.559414991,0,0,0.186471664,0.047531993,0.206581353,-4,-7,-6
36,K,20062007,24,13,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
36,1,20062007,20,23,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
36,2,20062007,22,19,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
36,3,20062007,21,24,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
36,4,20062007,27,25,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
36,5,20062007,25,40,0.528,0.0112,0,0.2192,0.0416,0.1952,-4,-6,-5
38,K,20062007,5,5,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
38,1,20062007,6,5,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
38,2,20062007,4,1,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
38,3,20062007,2,6,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
38,4,20062007,6,9,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
38,5,20062007,9,6,0.665254237,0.008474576,0,0.13559322,0.055084746,0.122881356,-1,-2,-2
44,K,20062007,11,5,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
44,1,20062007,4,10,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
44,2,20062007,9,7,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
44,3,20062007,7,12,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
44,4,20062007,12,15,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
44,5,20062007,11,9,0.853828306,0.002320186,0,0.07424594,0.004640371,0.064965197,-2,-5,-7
46,K,20062007,9,2,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
46,1,20062007,4,3,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
46,2,20062007,5,4,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
46,3,20062007,6,3,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
46,4,20062007,2,7,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
46,5,20062007,8,2,0.780669145,0.018587361,0,0.081784387,0.003717472,0.107806691,-2,-3,-3
50,K,20062007,17,8,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
50,1,20062007,9,10,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
50,2,20062007,6,8,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
50,3,20062007,8,7,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
50,4,20062007,6,11,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
50,5,20062007,11,9,0.816666667,0,0,0.05952381,0.023809524,0.097619048,-2,-5,-6
51,K,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
51,1,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
51,2,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
51,3,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
51,4,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
51,5,20062007,0,0,0.532608696,0.04076087,0,0.067934783,0.076086957,0.279891304,-4,-4,-2
52.01,K,20062007,4,3,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.01,1,20062007,4,3,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.01,2,20062007,3,4,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.01,3,20062007,5,7,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.01,4,20062007,8,3,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.01,5,20062007,3,5,0.803108808,0,0.005181347,0.020725389,0.067357513,0.103626943,-1,-2,-2
52.02,K,20062007,8,8,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
52.02,1,20062007,4,7,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
52.02,2,20062007,6,7,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
52.02,3,20062007,4,3,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
52.02,4,20062007,3,3,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
52.02,5,20062007,3,5,0.762237762,0.003496503,0,0.076923077,0.055944056,0.101398601,-3,-3,-2
54,K,20062007,6,8,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
54,1,20062007,8,10,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
54,2,20062007,10,3,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
54,3,20062007,3,13,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
54,4,20062007,11,6,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
54,5,20062007,3,6,0.624413146,0.016431925,0,0.129107981,0.028169014,0.201877934,-3,-5,-4
56.01,K,20062007,7,7,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.01,1,20062007,3,8,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.01,2,20062007,7,3,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.01,3,20062007,3,4,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.01,4,20062007,3,6,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.01,5,20062007,4,5,0.746666667,0,0,0.056666667,0.046666667,0.146666667,-3,-3,-3
56.02,K,20062007,4,5,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
56.02,1,20062007,5,0,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
56.02,2,20062007,1,3,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
56.02,3,20062007,3,3,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
56.02,4,20062007,3,1,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
56.02,5,20062007,1,3,0.715686275,0.009803922,0,0.117647059,0.034313725,0.12254902,-1,-2,-2
58,K,20062007,9,9,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
58,1,20062007,7,11,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
58,2,20062007,9,11,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
58,3,20062007,8,11,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
58,4,20062007,14,10,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
58,5,20062007,5,7,0.634297521,0.010330579,0.006198347,0.130165289,0.033057851,0.179752066,-3,-6,-5
60,K,20062007,24,15,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
60,1,20062007,14,11,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
60,2,20062007,11,18,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
60,3,20062007,18,22,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
60,4,20062007,19,10,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
60,5,20062007,10,24,0.536704731,0.019575856,0,0.132137031,0.045676998,0.264274062,-5,-5,-5
62,K,20062007,26,14,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
62,1,20062007,19,14,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
62,2,20062007,11,17,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
62,3,20062007,17,14,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
62,4,20062007,11,19,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
62,5,20062007,20,26,0.614457831,0.008605852,0,0.168674699,0.04130809,0.165232358,-3,-7,-6
64,K,20062007,36,24,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
64,1,20062007,19,28,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
64,2,20062007,21,17,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
64,3,20062007,19,18,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
64,4,20062007,18,21,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
64,5,20062007,21,32,0.607541899,0.015363128,0,0.097765363,0.025139665,0.231843575,-4,-7,-8
66,K,20062007,32,28,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
66,1,20062007,32,27,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
66,2,20062007,26,27,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
66,3,20062007,26,24,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
66,4,20062007,27,36,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
66,5,20062007,35,33,0.577524893,0.009957326,0,0.088193457,0.048364154,0.271692745,-5,-7,-7
68,K,20062007,47,67,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
68,1,20062007,67,62,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
68,2,20062007,66,49,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
68,3,20062007,53,69,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
68,4,20062007,63,52,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
68,5,20062007,60,58,0.461276596,0.025531915,0.001702128,0.142978723,0.039148936,0.320851064,-6,-12,-13
70,K,20062007,19,12,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
70,1,20062007,17,14,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
70,2,20062007,15,13,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
70,3,20062007,14,17,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
70,4,20062007,18,18,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
70,5,20062007,18,10,0.504830918,0.04589372,0,0.149758454,0.050724638,0.246376812,-3,-4,-5
72,K,20062007,28,20,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
72,1,20062007,21,23,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
72,2,20062007,23,34,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
72,3,20062007,27,16,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
72,4,20062007,16,22,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
72,5,20062007,25,19,0.083507307,0.002087683,0,0.189979123,0.008350731,0.716075157,-3,-4,-4
74,K,20062007,87,89,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
74,1,20062007,83,86,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
74,2,20062007,81,73,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
74,3,20062007,68,80,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
74,4,20062007,78,72,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
74,5,20062007,75,86,0.030589949,0.007283321,0.000728332,0.200291333,0.013109978,0.747997087,-8,-14,-15
75,K,20062007,0,0,0.713315217,0.014945652,0,0.029891304,0.089673913,0.139945652,-6,-8,-6
75,1,20062007,0,0,0.713315217,0.014945652,0,0.029891304,0.089673913,0.139945652,-6,-8,-6
